FBGN	name	chr	start	end	TSS	strand	TPM	biotype....rnaseq.biotype	LAM	HP1	PC	TPM.cut
FBgn0030594	CG9509	chrX	14800367	14803097	14803097	-1	27.787565	protein_coding	1	1	0	high
FBgn0030593	CG9512	chrX	14795985	14799574	14799574	-1	16.56714	protein_coding	1	1	0	mid
FBgn0030592	CG9514	chrX	14779985	14790921	14790921	-1	3.43048	protein_coding	1	1	0	weak
FBgn0030591	CG9517	chrX	14769403	14776618	14776618	-1	1.581415	protein_coding	1	0	0	weak
FBgn0030590	CG9518	chrX	14757022	14765207	14765207	-1	3.78816	protein_coding	1	0	0	weak
FBgn0030589	CG9519	chrX	14748361	14750394	14750394	-1	3.65396	protein_coding	1	0	0	weak
FBgn0030588	CG9521	chrX	14745290	14747155	14747155	-1	1.694825	protein_coding	1	0	0	weak
FBgn0030587	CG9522	chrX	14740505	14742833	14742833	-1	21.72212	protein_coding	1	0	0	mid
FBgn0031817	CG9531	chr2L	6466217	6467700	6467700	-1	6.20275	protein_coding	0	0	0	mid
FBgn0031089	CG9572	chrX	20042157	20049547	20042157	1	5.706155	protein_coding	1	0	0	weak
FBgn0038365	CG9593	chr3R	11627997	11629375	11627997	1	5.125215	protein_coding	0	0	0	weak
FBgn0030787	CG9609	chrX	16679398	16681011	16681011	-1	19.806295	protein_coding	0	0	0	mid
FBgn0036433	CG9628	chr3L	14615896	14621274	14615896	1	61.13542	protein_coding	0	0	0	high
FBgn0036857	CG9629	chr3L	19259573	19262013	19262013	-1	15.12565	protein_coding	0	1	0	mid
FBgn0037561	CG9630	chr3R	4093657	4095604	4095604	-1	5.467535	protein_coding	0	0	0	weak
FBgn0027563	CG9631	chr3R	10050820	10052481	10052481	-1	3.08388	protein_coding	1	0	0	weak
FBgn0027528	CG9634	chrX	16621336	16645943	16645943	-1	110.114685	protein_coding	0	1	0	high
FBgn0034182	CG9640	chr2R	12932248	12934273	12932248	1	6.172875	protein_coding	0	0	0	mid
FBgn0031483	CG9641	chr2L	2974859	2976859	2976859	-1	14.30486	protein_coding	0	0	0	mid
FBgn0034183	CG9642	chr2R	12934344	12936299	12934344	1	7.416085	protein_coding	0	0	0	mid
FBgn0034184	CG9646	chr2R	12936380	12941360	12936380	1	12.399935	protein_coding	0	0	0	mid
FBgn0029950	CG9657	chrX	7312628	7315672	7312628	1	6.504685	protein_coding	1	0	0	mid
FBgn0031529	CG9662	chr2L	3375832	3376737	3376737	-1	83.283825	protein_coding	0	0	0	high
FBgn0031516	CG9663	chr2L	3294926	3303129	3303129	-1	55.18111	protein_coding	0	0	0	high
FBgn0031515	CG9664	chr2L	3291245	3294706	3294706	-1	4.78941	protein_coding	0	0	0	weak
FBgn0030777	CG9672	chrX	16600004	16600903	16600903	-1	1.429065	protein_coding	1	0	0	weak
FBgn0030775	CG9673	chrX	16596906	16597912	16597912	-1	14.36738	protein_coding	1	0	0	mid
FBgn0030158	CG9686	chrX	9773902	9774568	9773902	1	1345.62735	protein_coding	0	0	0	high
FBgn0030159	CG9689	chrX	9776016	9776992	9776016	1	67.626755	protein_coding	0	0	0	high
FBgn0030160	CG9691	chrX	9778475	9779079	9778475	1	78.12899	protein_coding	0	0	0	high
FBgn0036654	CG9692	chr3L	16698073	16699528	16698073	1	2.037865	protein_coding	0	0	0	weak
FBgn0037445	CG9727	chr3R	2277275	2282371	2282371	-1	28.993635	protein_coding	0	0	0	high
FBgn0039758	CG9737	chr3R	26066985	26069032	26069032	-1	1.4191	protein_coding	1	0	0	weak
FBgn0039754	CG9747	chr3R	26011145	26016797	26016797	-1	3.011545	protein_coding	0	0	0	weak
FBgn0034614	CG9752	chr2R	17181907	17183092	17183092	-1	4.6669	protein_coding	0	0	0	weak
FBgn0036259	CG9760	chr3L	12150152	12156835	12156835	-1	9.787285	protein_coding	0	0	0	mid
FBgn0037229	CG9766	chr3R	94943	103515	103515	-1	1.212345	protein_coding	0	1	0	weak
FBgn0030764	CG9777	chrX	16524705	16526268	16526268	-1	1.211165	protein_coding	0	0	0	weak
FBgn0037230	CG9780	chr3R	117996	120543	120543	-1	14.468325	protein_coding	1	1	0	mid
FBgn0030761	CG9784	chrX	16490559	16493254	16493254	-1	74.40701	protein_coding	0	0	0	high
FBgn0037232	CG9791	chr3R	137258	140094	137258	1	2.865515	protein_coding	0	0	0	weak
FBgn0038143	CG9813	chr3R	9198821	9205494	9205494	-1	7.36738	protein_coding	0	1	0	mid
FBgn0034861	CG9815	chr2R	19309031	19313420	19313420	-1	4.37121	protein_coding	0	0	0	weak
FBgn0037636	CG9821	chr3R	4640407	4646386	4646386	-1	1057.60101	protein_coding	0	0	0	high
FBgn0034783	CG9825	chr2R	18724886	18726814	18724886	1	12.65478	protein_coding	1	0	0	mid
FBgn0037635	CG9837	chr3R	4634447	4639301	4639301	-1	32.28506	protein_coding	0	1	0	high
FBgn0037633	CG9839	chr3R	4629193	4631352	4631352	-1	31.689355	protein_coding	0	0	0	high
FBgn0034903	CG9850	chr2R	19641237	19685915	19685915	-1	4.69365	protein_coding	1	0	0	weak
FBgn0034490	CG9864	chr2R	16135635	16141444	16141444	-1	1.005105	protein_coding	0	0	0	weak
FBgn0031435	CG9883	chr2L	2577671	2579180	2577671	1	13.31343	protein_coding	0	0	0	mid
FBgn0034808	CG9896	chr2R	18881186	18886406	18886406	-1	7.783735	protein_coding	1	0	0	mid
FBgn0030757	CG9902	chrX	16435778	16441553	16441553	-1	4.28517	protein_coding	0	0	0	weak
FBgn0030756	CG9903	chrX	16433186	16434885	16434885	-1	3.71995	protein_coding	1	1	0	weak
FBgn0030742	CG9919	chrX	16222470	16224773	16224773	-1	3.35582	protein_coding	0	0	0	weak
FBgn0038200	CG9920	chr3R	9923015	9923802	9923802	-1	22.129495	protein_coding	0	0	0	mid
FBgn0038191	CG9925	chr3R	9786432	9789891	9789891	-1	1.049055	protein_coding	0	0	0	weak
FBgn0262160	CG9932	chr2L	13021866	13060115	13060115	-1	80.79707	protein_coding	0	0	0	high
FBgn0030512	CG9940	chrX	13578586	13612316	13612316	-1	28.29119	protein_coding	0	0	0	high
FBgn0036671	CG9951	chr3L	16856264	16858089	16856264	1	24.166555	protein_coding	0	0	0	high
FBgn0031451	CG9961	chr2L	2743375	2744934	2744934	-1	33.381225	protein_coding	0	0	0	high
FBgn0031413	CG9967	chr2L	2308761	2357356	2357356	-1	20.02674	protein_coding	0	0	0	mid
FBgn0035371	CG9977	chr3L	2768466	2772325	2772325	-1	88.114065	protein_coding	0	0	0	high
FBgn0039273	CG9996	chr3R	20898451	20900329	20900329	-1	77.92241	protein_coding	0	0	0	high
FBgn0045761	CHKov1	chr3R	21149072	21151189	21151189	-1	96.66035	protein_coding	0	0	0	high
FBgn0039328	CHKov2	chr3R	21155252	21156924	21156924	-1	20.998015	protein_coding	0	0	0	mid
FBgn0035589	CHMP2B	chr3L	5132719	5133573	5132719	1	160.07697	protein_coding	0	0	0	high
FBgn0029091	CS-2	chr3L	21955501	21963064	21955501	1	4.592875	protein_coding	1	0	0	weak
FBgn0028837	CSN6	chr3R	18406497	18407760	18406497	1	15.239745	protein_coding	0	0	0	mid
FBgn0261437	CSN8	chr2L	8364832	8365663	8364832	1	19.32849	protein_coding	0	0	0	mid
FBgn0035769	CTCF	chr3L	7346678	7349813	7349813	-1	38.998115	protein_coding	0	0	0	high
FBgn0262707	CTPsyn	chr3L	15098982	15103830	15098982	1	45.85095	protein_coding	0	0	0	high
FBgn0263006	Ca-P60A	chr2R	19816640	19821059	19821059	-1	211.43222	protein_coding	0	1	0	high
FBgn0001991	Ca-alpha1D	chr2L	16168346	16190079	16168346	1	4.37742	protein_coding	1	0	0	weak
FBgn0261053	Cad86C	chr3R	6652801	6674752	6652801	1	3.340485	protein_coding	1	0	0	weak
FBgn0038247	Cad88C	chr3R	10460475	10467334	10460475	1	1.84355	protein_coding	1	0	0	weak
FBgn0022800	Cad96Ca	chr3R	21023289	21034003	21034003	-1	1.5685	protein_coding	1	0	0	weak
FBgn0039709	Cad99C	chr3R	25667379	25680416	25667379	1	15.42808	protein_coding	1	0	0	mid
FBgn0015609	CadN	chr2L	17649866	17752346	17752346	-1	23.52296	protein_coding	0	0	0	mid
FBgn0263979	Caf1	chr3R	11051289	11053286	11051289	1	119.537105	protein_coding	0	0	0	high
FBgn0033526	Caf1-105	chr2R	6353506	6356045	6356045	-1	79.319805	protein_coding	0	0	0	high
FBgn0030054	Caf1-180	chrX	8496394	8500335	8500335	-1	39.925825	protein_coding	0	0	0	high
FBgn0260450	CalpC	chrX	16219796	16222556	16219796	1	3.886615	protein_coding	0	0	0	weak
FBgn0013995	Calx	chr3R	16815774	16839082	16815774	1	11.292205	protein_coding	0	0	0	mid
FBgn0259234	Camta	chr2R	5345207	5365595	5345207	1	40.683385	protein_coding	1	0	1	high
FBgn0030758	CanA-14F	chrX	16459506	16481205	16481205	-1	60.94517	protein_coding	0	1	0	high
FBgn0010015	CanA1	chr3R	26865098	26872543	26865098	1	5.66245	protein_coding	1	0	0	weak
FBgn0010014	CanB	chrX	5226778	5228482	5226778	1	1.709615	protein_coding	0	1	0	weak
FBgn0051989	Cap-D3	chr2L	5532315	5535869	5532315	1	5.18667	protein_coding	0	0	0	weak
FBgn0037831	Cap-H2	chr3R	6587494	6592478	6587494	1	18.658165	protein_coding	0	0	0	mid
FBgn0022942	Cbp80	chrX	4544054	4552041	4544054	1	120.247385	protein_coding	0	0	0	high
FBgn0031148	Cbs	chrX	20917591	20920127	20917591	1	2.698205	protein_coding	0	1	0	weak
FBgn0067317	Cby	chr3R	17693725	17694492	17693725	1	4.563895	protein_coding	0	0	0	weak
FBgn0039007	Ccap	chr3R	18526304	18527806	18527806	-1	11.56317	protein_coding	1	0	0	mid
FBgn0039396	CcapR	chr3R	21749221	21781992	21781992	-1	2.648905	protein_coding	1	0	0	weak
FBgn0035231	Cct2	chr3L	1553493	1555315	1553493	1	63.376505	protein_coding	0	0	0	high
FBgn0032821	CdGAPr	chr2L	19776257	19791882	19791882	-1	154.7243	protein_coding	0	0	0	high
FBgn0035918	Cdc6	chr3L	8624609	8627169	8627169	-1	20.125165	protein_coding	1	1	1	mid
FBgn0016131	Cdk4	chr2R	12467629	12472953	12467629	1	11.3615	protein_coding	0	0	0	mid
FBgn0027491	Cdk5alpha	chr2L	10308131	10310774	10310774	-1	1.88012	protein_coding	0	1	0	weak
FBgn0263237	Cdk7	chrX	5201498	5202970	5202970	-1	9.189685	protein_coding	0	0	0	mid
FBgn0015618	Cdk8	chr3L	9830180	9831791	9831791	-1	42.779885	protein_coding	0	0	0	high
FBgn0000276	CecA1	chr3R	26036596	26037009	26036596	1	57.800205	protein_coding	1	1	0	high
FBgn0032409	Ced-12	chr2L	12097843	12100839	12097843	1	119.14652	protein_coding	0	0	0	high
FBgn0086697	Cenp-C	chr3R	4389848	4394970	4389848	1	26.1578	protein_coding	0	0	0	high
FBgn0036480	Cep135	chr3L	15109837	15121129	15109837	1	37.792165	protein_coding	0	0	0	high
FBgn0031575	Cep97	chr2L	3870090	3871425	3870090	1	17.602135	protein_coding	0	0	0	mid
FBgn0000286	Cf2	chr2L	4877289	4883113	4883113	-1	77.43347	protein_coding	0	0	0	high
FBgn0030121	Cfp1	chrX	9164634	9166922	9166922	-1	21.4682	protein_coding	0	0	0	mid
FBgn0000299	Cg25C	chr2L	5029616	5036930	5029616	1	87.625245	protein_coding	0	0	1	high
FBgn0000303	Cha	chr3R	14531256	14556916	14531256	1	16.945845	protein_coding	1	0	0	mid
FBgn0023395	Chd3	chr3L	19440273	19443338	19440273	1	1.961365	protein_coding	0	1	0	weak
FBgn0053194	CheA29a	chr2L	8477349	8478088	8477349	1	36.64248	protein_coding	1	0	0	high
FBgn0262595	CheA56a	chr2R	14527699	14528307	14527699	1	9.2723	protein_coding	0	0	0	mid
FBgn0261291	CheA86a	chr3R	6970231	6970864	6970864	-1	1.1997	protein_coding	1	1	0	weak
FBgn0038142	CheA87a	chr3R	9195391	9196068	9195391	1	7.16398	protein_coding	0	0	0	mid
FBgn0067311	CheB38b	chr2L	20816456	20817270	20817270	-1	10.97716	protein_coding	0	1	0	mid
FBgn0053348	CheB42a	chr2R	2836987	2837789	2836987	1	31.639135	protein_coding	1	1	0	high
FBgn0261293	CheB53b	chr2R	12355714	12356439	12355714	1	6.923765	protein_coding	1	0	0	mid
FBgn0050293	Cht12	chr2R	16950683	16952491	16952491	-1	5.61964	protein_coding	0	0	0	weak
FBgn0022702	Cht2	chr3L	1752543	1755668	1755668	-1	37.38024	protein_coding	0	0	0	high
FBgn0250907	Cht3	chr2L	22892306	22918151	22918151	-1	5.055185	protein_coding	0	1	0	weak
FBgn0022700	Cht4	chr2R	16952885	16954592	16954592	-1	9.08823	protein_coding	0	0	0	mid
FBgn0038180	Cht5	chr3R	9593271	9596454	9593271	1	3.929695	protein_coding	1	0	0	weak
FBgn0263132	Cht6	chrX	9911694	9939310	9911694	1	6.240305	protein_coding	1	0	0	mid
FBgn0035398	Cht7	chr3L	3090985	3106958	3106958	-1	2.665045	protein_coding	1	0	0	weak
FBgn0034580	Cht8	chr2R	16949151	16950717	16949151	1	91.159365	protein_coding	0	0	0	high
FBgn0034582	Cht9	chr2R	16955487	16956813	16956813	-1	1.393745	protein_coding	0	0	0	weak
FBgn0033313	Cirl	chr2R	4503814	4511640	4503814	1	199.39811	protein_coding	0	0	0	high
FBgn0264492	CkIIalpha	chr3L	23092740	23096560	23092740	1	155.347455	protein_coding	0	1	0	high
FBgn0015025	CkIIalpha-i1	chr3L	15810079	15811721	15810079	1	1.77553	protein_coding	0	1	0	weak
FBgn0010314	Cks30A	chr2L	9330767	9331981	9330767	1	10.261865	protein_coding	0	0	0	mid
FBgn0052251	CG32251	chr3L	4313483	4318473	4313483	1	27.577915	protein_coding	0	0	0	high
FBgn0023076	Clk	chr3L	7757071	7768703	7768703	-1	11.78211	protein_coding	1	0	0	mid
FBgn0035295	Cnb	chr3L	1947755	1950262	1947755	1	3.823405	protein_coding	0	0	0	weak
FBgn0261612	Cng	chr2R	12130650	12137234	12137234	-1	1.628145	protein_coding	1	0	0	weak
FBgn0264077	Cnx14D	chrX	16417070	16419385	16419385	-1	53.661205	protein_coding	1	1	0	high
FBgn0261573	CoRest	chrX	19422395	19424929	19422395	1	51.74349	protein_coding	0	0	0	high
FBgn0263911	CoVIII	chr3L	21532066	21532547	21532547	-1	13.28425	protein_coding	0	0	0	mid
FBgn0031066	CoVIb	chrX	19634608	19638371	19638371	-1	152.61817	protein_coding	0	0	0	high
FBgn0005775	Con	chr3L	4938057	4976176	4976176	-1	7.484865	protein_coding	1	0	0	mid
FBgn0263240	Coop	chr2R	3378379	3379814	3379814	-1	66.009635	protein_coding	0	0	0	high
FBgn0033192	Corin	chr2R	3433167	3448759	3433167	1	28.38379	protein_coding	1	0	0	high
FBgn0030028	Corp	chrX	8164063	8165437	8165437	-1	113.10148	protein_coding	0	1	0	high
FBgn0031191	Cp110	chrX	21884487	21887582	21884487	1	2.835905	protein_coding	0	1	0	weak
FBgn0000355	Cp15	chr3L	8721581	8722166	8721581	1	2.24488	protein_coding	1	0	0	weak
FBgn0014464	Cp7Fa	chrX	8364921	8367120	8364921	1	2.10011	protein_coding	1	1	0	weak
FBgn0014465	Cp7Fb	chrX	8367238	8370104	8367238	1	12.240865	protein_coding	1	1	0	mid
FBgn0014466	Cp7Fc	chrX	8371150	8372353	8371150	1	11.598225	protein_coding	1	0	0	mid
FBgn0261714	Cpn	chr3R	7988611	7991908	7991908	-1	1.245065	protein_coding	1	0	0	weak
FBgn0039805	Cpr100A	chr3R	26693245	26694908	26693245	1	12.607205	protein_coding	1	0	0	mid
FBgn0030394	Cpr11A	chrX	12381006	12383484	12381006	1	1.177365	protein_coding	1	1	0	weak
FBgn0031467	Cpr23B	chr2L	2838414	2839547	2838414	1	4.493065	protein_coding	1	0	0	weak
FBgn0032125	Cpr30B	chr2L	9542878	9543478	9542878	1	27.948255	protein_coding	1	0	0	high
FBgn0051876	Cpr30F	chr2L	9932272	9933151	9933151	-1	9.56354	protein_coding	0	0	0	mid
FBgn0033603	Cpr47Ef	chr2R	7154420	7160019	7160019	-1	7.188625	protein_coding	1	0	0	mid
FBgn0033725	Cpr49Ac	chr2R	8274472	8276338	8274472	1	37.564425	protein_coding	1	1	0	high
FBgn0033869	Cpr50Cb	chr2R	9682282	9692736	9682282	1	1.14297	protein_coding	1	0	0	weak
FBgn0033942	Cpr51A	chr2R	10400047	10402713	10402713	-1	3.24711	protein_coding	0	1	0	weak
FBgn0034499	Cpr56F	chr2R	16175860	16179448	16179448	-1	1.23606	protein_coding	1	0	0	weak
FBgn0050163	Cpr60D	chr2R	20550374	20550929	20550929	-1	56.97827	protein_coding	0	0	0	high
FBgn0035279	Cpr62Ba	chr3L	1824129	1828942	1828942	-1	40.97513	protein_coding	1	0	0	high
FBgn0035281	Cpr62Bc	chr3L	1840398	1842084	1842084	-1	9.533025	protein_coding	1	0	0	mid
FBgn0035510	Cpr64Aa	chr3L	4207838	4209178	4209178	-1	25.195955	protein_coding	1	0	0	high
FBgn0035511	Cpr64Ab	chr3L	4210880	4211540	4211540	-1	4.188815	protein_coding	1	0	0	weak
FBgn0035737	Cpr65Ec	chr3L	7086304	7086941	7086304	1	29.75756	protein_coding	0	0	0	high
FBgn0035875	Cpr66Cb	chr3L	8329772	8331695	8329772	1	12.04036	protein_coding	0	0	0	mid
FBgn0052029	Cpr66D	chr3L	8633539	8636684	8633539	1	15.632395	protein_coding	1	0	0	mid
FBgn0035985	Cpr67B	chr3L	9397897	9399274	9397897	1	1.88375	protein_coding	0	0	0	weak
FBgn0036617	Cpr72Ea	chr3L	16355703	16356850	16355703	1	13.13661	protein_coding	1	0	0	mid
FBgn0037067	Cpr78Ca	chr3L	21284960	21285900	21285900	-1	31.239095	protein_coding	1	0	0	high
FBgn0037114	Cpr78E	chr3L	21659552	21660080	21660080	-1	3.39583	protein_coding	1	0	0	weak
FBgn0038714	Cpr92A	chr3R	15423224	15424671	15424671	-1	46.52866	protein_coding	1	0	0	high
FBgn0014467	CrebB-17A	chrX	18265436	18270850	18265436	1	94.183645	protein_coding	0	0	0	high
FBgn0021738	Crg-1	chrX	3688900	3691372	3688900	1	16.721835	protein_coding	0	1	1	mid
FBgn0052220	Csas	chr3L	19981127	19982047	19982047	-1	49.779545	protein_coding	0	1	0	high
FBgn0262081	Csk	chr3R	7459000	7463606	7463606	-1	60.50284	protein_coding	0	0	0	high
FBgn0027841	CstF-64	chr3R	14485114	14486850	14485114	1	1.242535	protein_coding	0	0	0	weak
FBgn0033890	Ctf4	chr2R	9867867	9870979	9870979	-1	9.62935	protein_coding	0	0	0	mid
FBgn0000404	CycA	chr3L	11820183	11825565	11825565	-1	32.403835	protein_coding	0	0	0	high
FBgn0000405	CycB	chr2R	18691026	18693808	18693808	-1	23.279655	protein_coding	0	0	0	mid
FBgn0015625	CycB3	chr3R	20694075	20696617	20696617	-1	32.4655	protein_coding	0	0	0	high
FBgn0010382	CycE	chr2L	15727784	15731780	15731780	-1	26.609295	protein_coding	1	0	0	high
FBgn0022936	CycH	chr3L	21815097	21816409	21815097	1	15.693555	protein_coding	0	0	0	mid
FBgn0038681	Cyp12a4	chr3R	14960885	14962858	14960885	1	13.43254	protein_coding	1	0	0	mid
FBgn0038680	Cyp12a5	chr3R	14958174	14960426	14958174	1	4.175665	protein_coding	1	0	0	weak
FBgn0034387	Cyp12b2	chr2R	14642500	14644588	14642500	1	36.616185	protein_coding	1	0	0	high
FBgn0037817	Cyp12e1	chr3R	6260511	6262426	6260511	1	94.036625	protein_coding	1	0	1	high
FBgn0028940	Cyp28a5	chr2L	13977303	13979573	13977303	1	5.020415	protein_coding	1	0	0	weak
FBgn0030339	Cyp28c1	chrX	11733641	11735414	11733641	1	3.806685	protein_coding	0	1	0	weak
FBgn0031689	Cyp28d1	chr2L	5210461	5212445	5210461	1	73.8444	protein_coding	1	0	0	high
FBgn0031688	Cyp28d2	chr2L	5207267	5209345	5207267	1	5.07871	protein_coding	1	0	0	weak
FBgn0033753	Cyp301a1	chr2R	8453692	8456566	8453692	1	26.61892	protein_coding	0	0	0	high
FBgn0001992	Cyp303a1	chr2L	16294207	16295997	16294207	1	12.983645	protein_coding	0	1	0	mid
FBgn0032693	Cyp310a1	chr2L	18651058	18652999	18652999	-1	17.72886	protein_coding	1	0	0	mid
FBgn0036778	Cyp312a1	chr3L	18123201	18125195	18125195	-1	2.83203	protein_coding	1	0	0	weak
FBgn0037601	Cyp313b1	chr3R	4468782	4471179	4471179	-1	7.22163	protein_coding	0	0	0	mid
FBgn0033982	Cyp317a1	chr2R	10787000	10788556	10787000	1	1.36741	protein_coding	1	1	0	weak
FBgn0033524	Cyp49a1	chr2R	6336855	6339965	6339965	-1	46.09581	protein_coding	0	0	0	high
FBgn0031693	Cyp4ac1	chr2L	5264001	5265899	5264001	1	1.38789	protein_coding	1	0	0	weak
FBgn0031694	Cyp4ac2	chr2L	5266392	5268455	5266392	1	18.056805	protein_coding	1	0	0	mid
FBgn0031695	Cyp4ac3	chr2L	5268517	5270329	5268517	1	23.438905	protein_coding	0	0	0	mid
FBgn0033292	Cyp4ad1	chr2R	4326966	4328626	4328626	-1	7.99101	protein_coding	1	0	0	mid
FBgn0015036	Cyp4ae1	chrX	2072917	2075031	2072917	1	12.87669	protein_coding	0	0	0	mid
FBgn0011576	Cyp4d2	chrX	2070924	2072761	2070924	1	10.14994	protein_coding	0	0	0	mid
FBgn0035344	Cyp4d20	chr3L	2476259	2478448	2478448	-1	26.566455	protein_coding	1	0	0	high
FBgn0010019	Cyp4g1	chrX	361090	363366	363366	-1	1.109545	protein_coding	0	1	0	weak
FBgn0030304	Cyp4g15	chrX	11375342	11377138	11375342	1	101.65766	protein_coding	0	0	0	high
FBgn0015037	Cyp4p1	chr2R	5127548	5129644	5127548	1	23.6343	protein_coding	1	1	0	mid
FBgn0015714	Cyp6a17	chr2R	10761459	10763063	10761459	1	26.3289	protein_coding	0	1	0	high
FBgn0033979	Cyp6a19	chr2R	10765293	10767257	10765293	1	18.07314	protein_coding	0	1	0	mid
FBgn0000473	Cyp6a2	chr2R	2667254	2668996	2668996	-1	3.702205	protein_coding	1	0	0	weak
FBgn0033980	Cyp6a20	chr2R	10769625	10771551	10769625	1	19.396845	protein_coding	0	1	0	mid
FBgn0033981	Cyp6a21	chr2R	10772769	10774456	10774456	-1	1.62772	protein_coding	1	1	0	weak
FBgn0039006	Cyp6d4	chr3R	18524047	18526029	18524047	1	52.388015	protein_coding	0	0	0	high
FBgn0038194	Cyp6d5	chr3R	9854952	9857206	9854952	1	2.62585	protein_coding	0	1	0	weak
FBgn0025454	Cyp6g1	chr2R	8073168	8075936	8073168	1	2.31386	protein_coding	0	0	0	weak
FBgn0031182	Cyp6t1	chrX	21388461	21390196	21390196	-1	54.820465	protein_coding	1	1	0	high
FBgn0033697	Cyp6t3	chr2R	8078187	8079941	8078187	1	41.46493	protein_coding	0	0	0	high
FBgn0031126	Cyp6v1	chrX	20528811	20532419	20528811	1	26.748685	protein_coding	1	0	0	high
FBgn0033775	Cyp9h1	chr2R	8728318	8730063	8730063	-1	10.51821	protein_coding	1	0	0	mid
FBgn0264294	Cyt-b5	chr2R	3422514	3423441	3422514	1	150.84194	protein_coding	0	0	0	high
FBgn0086907	Cyt-c-d	chr2L	16715858	16719635	16715858	1	3.77156	protein_coding	0	0	0	weak
FBgn0000411	D	chr3L	14169026	14170637	14170637	-1	3.224495	protein_coding	0	0	1	weak
FBgn0027490	D12	chr2L	8434058	8437346	8437346	-1	12.77293	protein_coding	0	0	0	mid
FBgn0022699	D19B	chr3L	6175276	6178020	6178020	-1	16.53138	protein_coding	0	0	0	mid
FBgn0053517	D2R	chrX	19900992	19922189	19922189	-1	5.342105	protein_coding	1	0	0	weak
FBgn0025641	DAAM	chrX	1183750	1202312	1202312	-1	24.001325	protein_coding	0	0	0	high
FBgn0034136	DAT	chr2R	12446072	12452763	12452763	-1	82.02423	protein_coding	1	1	0	high
FBgn0259099	DCX-EMAP	chr3L	14919532	14935569	14919532	1	2.20354	protein_coding	1	0	0	weak
FBgn0033885	DJ-1alpha	chr2R	9830039	9830882	9830882	-1	27.87556	protein_coding	0	0	0	high
FBgn0262619	DNA-ligI	chr2R	19778061	19780700	19778061	1	4.51006	protein_coding	0	0	0	weak
FBgn0259113	DNApol-alpha180	chr3R	17492275	17497472	17497472	-1	15.021695	protein_coding	0	0	0	mid
FBgn0011762	DNApol-alpha50	chr3L	8333414	8337504	8333414	1	1.71548	protein_coding	0	0	0	weak
FBgn0259676	DNApol-alpha60	chr3L	20352933	20354685	20354685	-1	1.65062	protein_coding	0	1	0	weak
FBgn0005696	DNApol-alpha73	chr3R	23064885	23066950	23064885	1	1.874265	protein_coding	0	0	0	weak
FBgn0263600	DNApol-delta	chr3L	15977422	15980915	15980915	-1	5.688845	protein_coding	0	0	0	weak
FBgn0264326	DNApol-epsilon	chr3R	19173850	19180885	19173850	1	13.02442	protein_coding	0	0	0	mid
FBgn0037141	DNApol-eta	chr3L	21931734	21934912	21934912	-1	17.357555	protein_coding	0	0	0	mid
FBgn0037554	DNApol-iota	chr3R	4059282	4062528	4059282	1	15.926095	protein_coding	0	0	0	mid
FBgn0000477	DNaseII	chr3R	13845097	13846883	13845097	1	28.61452	protein_coding	0	1	0	high
FBgn0000414	Dab	chr3L	16706760	16717515	16706760	1	11.866955	protein_coding	0	0	0	mid
FBgn0028833	Dak1	chr3R	21879959	21881210	21881210	-1	73.71045	protein_coding	0	0	0	high
FBgn0010387	Dbi	chr3L	7125737	7126563	7125737	1	341.56906	protein_coding	0	0	0	high
FBgn0010220	Dbp45A	chr2R	4975358	4977304	4975358	1	8.638035	protein_coding	0	0	0	mid
FBgn0261723	Dbx	chr3L	1921307	1933603	1921307	1	1.7351	protein_coding	1	0	1	weak
FBgn0010501	Dcp-1	chr2R	19438838	19441079	19438838	1	41.48375	protein_coding	0	0	0	high
